"tsi","group"
0.89806193326988,"All miRNAs"
0.930619871265005,"All miRNAs"
0.92011814464739,"All miRNAs"
0.794223617746833,"All miRNAs"
0.787421768570254,"All miRNAs"
0.914991226070866,"All miRNAs"
0.409691262063752,"All miRNAs"
0.423382419547997,"All miRNAs"
0.689814223010798,"All miRNAs"
0.432020558575895,"All miRNAs"
0.931623597574262,"All miRNAs"
0.933048469750249,"All miRNAs"
0.724075233414148,"All miRNAs"
0.619819673665307,"All miRNAs"
0.882991053691516,"All miRNAs"
0.854897900128992,"All miRNAs"
0.825564805605202,"All miRNAs"
0.810432257509819,"All miRNAs"
0.848369467326453,"All miRNAs"
0.977944160042103,"All miRNAs"
0.877120421637366,"All miRNAs"
0.782197913173771,"All miRNAs"
0.60300907861217,"All miRNAs"
0.993192345808699,"All miRNAs"
0.396889395813058,"All miRNAs"
0.71940775761667,"All miRNAs"
0.904509526401695,"All miRNAs"
0.737104391286403,"All miRNAs"
0.70399998944175,"All miRNAs"
0.95257849533391,"All miRNAs"
0.637662092615248,"All miRNAs"
0.912296536274856,"All miRNAs"
0.901259677766555,"All miRNAs"
0.605099143816385,"All miRNAs"
0.440388459715073,"All miRNAs"
0.52563947135431,"All miRNAs"
0.638313841295538,"All miRNAs"
0.578759152015098,"All miRNAs"
0.7538267108229,"All miRNAs"
0.975937987494549,"All miRNAs"
0.723101642556063,"All miRNAs"
0.912036597226336,"All miRNAs"
0.872240300173908,"All miRNAs"
0.771644783074512,"All miRNAs"
0.849833298250869,"All miRNAs"
0.92639287621349,"All miRNAs"
0.901189293607718,"All miRNAs"
0.823858640273512,"All miRNAs"
0.783888360754982,"All miRNAs"
0.814920892909496,"All miRNAs"
0.849363054159655,"All miRNAs"
0.643798777137956,"All miRNAs"
0.896473604363883,"All miRNAs"
0.386697840366125,"All miRNAs"
0.436935879414669,"All miRNAs"
0.923318980416605,"All miRNAs"
0.901821835400561,"All miRNAs"
0.477233126168828,"All miRNAs"
0.752805711616967,"All miRNAs"
0.969039026905037,"All miRNAs"
0.916197444028784,"All miRNAs"
0.963495473893832,"All miRNAs"
0.901268833505604,"All miRNAs"
0.889335422240506,"All miRNAs"
0.541465444784053,"All miRNAs"
0.604026773047152,"All miRNAs"
0.846038520366734,"All miRNAs"
0.789688314295307,"All miRNAs"
0.747988820875419,"All miRNAs"
0.788917181083829,"All miRNAs"
0.951021612362631,"All miRNAs"
0.787976616025706,"All miRNAs"
0.591221816204481,"All miRNAs"
0.897524086768648,"All miRNAs"
0.937378772992352,"All miRNAs"
0.875991641989769,"All miRNAs"
0.814535847770797,"All miRNAs"
0.447676243325111,"All miRNAs"
0.753045368025733,"All miRNAs"
0.947910182188179,"All miRNAs"
0.925827105086428,"All miRNAs"
0.946593742922797,"All miRNAs"
0.789828375480182,"All miRNAs"
0.656727406796834,"All miRNAs"
0.753148145873771,"All miRNAs"
0.810282479033977,"All miRNAs"
0.907840136337657,"All miRNAs"
0.922125509282579,"All miRNAs"
0.886793725884022,"All miRNAs"
0.970602504598217,"All miRNAs"
0.769527303567872,"All miRNAs"
0.785052947176403,"All miRNAs"
0.879238000749274,"All miRNAs"
0.822217207718875,"All miRNAs"
0.932563577927817,"All miRNAs"
0.927275211826211,"All miRNAs"
0.886783315618616,"All miRNAs"
0.856186921735121,"All miRNAs"
0.728708340991925,"All miRNAs"
0.857399560534868,"All miRNAs"
0.922612436235629,"All miRNAs"
0.940067083918439,"All miRNAs"
0.778927777252253,"All miRNAs"
0.740302977252906,"All miRNAs"
0.752718318901826,"All miRNAs"
0.616298872843542,"All miRNAs"
0.919163597995083,"All miRNAs"
0.931366238858215,"All miRNAs"
0.888646122900852,"All miRNAs"
0.94758021122627,"All miRNAs"
0.589651902485683,"All miRNAs"
0.883426834474417,"All miRNAs"
0.855524810713568,"All miRNAs"
0.900319935200862,"All miRNAs"
0.930502642587724,"All miRNAs"
0.488218300174309,"All miRNAs"
0.91361828026797,"All miRNAs"
0.822050547482622,"All miRNAs"
0.904171769883993,"All miRNAs"
0.818511795502092,"All miRNAs"
0.959275165302912,"All miRNAs"
0.766418521578176,"All miRNAs"
0.845879636709654,"All miRNAs"
0.862859941168175,"All miRNAs"
0.889598644124357,"All miRNAs"
0.625797193430925,"All miRNAs"
0.751136432291942,"All miRNAs"
0.835764590909669,"All miRNAs"
0.638656945971057,"All miRNAs"
0.81962969607833,"All miRNAs"
0.934947488180783,"All miRNAs"
0.846842564172829,"All miRNAs"
0.619837087828047,"All miRNAs"
0.798146935140864,"All miRNAs"
0.534423534523012,"All miRNAs"
0.994134466914103,"All miRNAs"
0.717113541945415,"All miRNAs"
0.634797639061008,"All miRNAs"
0.835629697765416,"All miRNAs"
0.916287114132169,"All miRNAs"
0.690625909697137,"All miRNAs"
0.957724148741254,"All miRNAs"
0.940944735984877,"All miRNAs"
0.74291673021191,"All miRNAs"
0.944640068477332,"All miRNAs"
0.859192911895805,"All miRNAs"
0.93110195564993,"All miRNAs"
0.78668942850891,"All miRNAs"
0.93292868753915,"All miRNAs"
0.805844801892916,"All miRNAs"
0.919551624693478,"All miRNAs"
0.984331476806106,"All miRNAs"
0.994135174365975,"All miRNAs"
0.906059055665081,"All miRNAs"
0.941206269426798,"All miRNAs"
0.488589078049706,"All miRNAs"
0.8457426575557,"All miRNAs"
0.85182143952579,"All miRNAs"
0.796697321984561,"All miRNAs"
0.598289315952035,"All miRNAs"
0.92179466063595,"All miRNAs"
0.77414451315478,"All miRNAs"
0.850650649926491,"All miRNAs"
0.948987499314388,"All miRNAs"
0.843572968954445,"All miRNAs"
0.880776874682612,"All miRNAs"
0.891356380492588,"All miRNAs"
0.920592443082365,"All miRNAs"
0.875046757186829,"All miRNAs"
0.57068938162333,"All miRNAs"
0.772331269901099,"All miRNAs"
0.531927599094196,"All miRNAs"
0.944406733410399,"All miRNAs"
0.826158538682451,"All miRNAs"
0.861959565591629,"All miRNAs"
0.673598920886543,"All miRNAs"
0.875860476078835,"All miRNAs"
0.931545996652039,"All miRNAs"
0.834753518892057,"All miRNAs"
0.853173720568986,"All miRNAs"
0.968046564383284,"All miRNAs"
0.977421564896951,"All miRNAs"
0.966535734871305,"All miRNAs"
0.588676855126157,"All miRNAs"
0.842328889889221,"All miRNAs"
0.646394432894424,"All miRNAs"
0.686315144862462,"All miRNAs"
0.753377336701146,"All miRNAs"
0.807234401349066,"All miRNAs"
0.810844061582078,"All miRNAs"
0.953192561045644,"All miRNAs"
0.602411631493573,"All miRNAs"
0.572574747371166,"All miRNAs"
0.742720698425948,"All miRNAs"
0.802164798432611,"All miRNAs"
0.533581583777805,"All miRNAs"
0.483101788559684,"All miRNAs"
0.968218149595642,"All miRNAs"
0.938235399380362,"All miRNAs"
0.877517604365095,"All miRNAs"
0.566175327059755,"All miRNAs"
0.578155327632971,"All miRNAs"
0.838548596710995,"All miRNAs"
0.719413469242824,"All miRNAs"
0.772804804689192,"All miRNAs"
0.908597256726507,"All miRNAs"
0.983041609514222,"All miRNAs"
0.839427659143882,"All miRNAs"
0.766261987587992,"All miRNAs"
0.626372856595821,"All miRNAs"
0.822465555587,"All miRNAs"
0.559479124043563,"All miRNAs"
0.650883707007281,"All miRNAs"
0.696724920313231,"All miRNAs"
0.642920354702026,"All miRNAs"
0.766561840668438,"All miRNAs"
0.625049302517055,"All miRNAs"
0.621822859823147,"All miRNAs"
0.894846502428182,"All miRNAs"
0.868204130158374,"All miRNAs"
0.652009837097057,"All miRNAs"
0.618849739266759,"All miRNAs"
0.719310333955249,"All miRNAs"
0.713432496006639,"All miRNAs"
0.65357345441622,"All miRNAs"
0.564226471005456,"All miRNAs"
0.883371332343185,"All miRNAs"
0.864583696837849,"All miRNAs"
0.66328440684086,"All miRNAs"
0.851274410003806,"All miRNAs"
0.886758093730552,"All miRNAs"
0.925850887365176,"All miRNAs"
0.67730809726871,"All miRNAs"
0.939809732454155,"All miRNAs"
0.810202363088367,"All miRNAs"
0.799711441718777,"All miRNAs"
0.752266898511101,"All miRNAs"
0.916380797164389,"All miRNAs"
0.821421627418795,"All miRNAs"
0.855444650418912,"All miRNAs"
0.685949841735765,"All miRNAs"
0.483128708078525,"All miRNAs"
0.716313105850789,"All miRNAs"
0.87351198330667,"All miRNAs"
0.713482710603583,"All miRNAs"
0.663874745037074,"All miRNAs"
0.713639581138308,"All miRNAs"
0.956775040923736,"All miRNAs"
0.83182305615236,"All miRNAs"
0.705582246030641,"All miRNAs"
0.648915679342569,"All miRNAs"
0.934187546252623,"All miRNAs"
0.621824659148853,"All miRNAs"
0.681345036967156,"All miRNAs"
0.641831658483443,"All miRNAs"
0.558282171528379,"All miRNAs"
0.853517823249278,"All miRNAs"
0.568118110296281,"All miRNAs"
0.753794415784882,"All miRNAs"
0.871931762380265,"All miRNAs"
0.801170839602411,"All miRNAs"
0.769782647919701,"All miRNAs"
0.75687336324084,"All miRNAs"
0.86601770717016,"All miRNAs"
0.844868669510458,"All miRNAs"
0.515021616769643,"All miRNAs"
0.668169134481834,"All miRNAs"
0.822767325511268,"All miRNAs"
0.788759608428859,"All miRNAs"
0.776202224340707,"All miRNAs"
0.662602858420514,"All miRNAs"
0.901078378231528,"All miRNAs"
0.872408802988474,"All miRNAs"
0.732649323868336,"All miRNAs"
0.894044153471869,"All miRNAs"
0.887678812834222,"All miRNAs"
0.623027185738019,"All miRNAs"
0.996572624367938,"All miRNAs"
0.586567107866681,"All miRNAs"
0.58382206243708,"All miRNAs"
0.626086135441376,"All miRNAs"
0.679927132234634,"All miRNAs"
0.62800570298296,"All miRNAs"
0.945031160358871,"All miRNAs"
0.902611710136486,"All miRNAs"
0.914479521538363,"All miRNAs"
0.819376599961573,"All miRNAs"
0.868561108441304,"All miRNAs"
0.797876516030359,"All miRNAs"
0.801496752439071,"All miRNAs"
0.859524896853922,"All miRNAs"
0.943231500738203,"All miRNAs"
0.975699215646581,"All miRNAs"
0.944586469196662,"All miRNAs"
0.880627043833861,"All miRNAs"
0.830255100488939,"All miRNAs"
0.845509925666462,"All miRNAs"
0.581504602545295,"All miRNAs"
0.711086379947997,"All miRNAs"
0.818771972034908,"All miRNAs"
0.778794608272672,"All miRNAs"
0.832774920443436,"All miRNAs"
0.838689808200883,"All miRNAs"
0.902834498544554,"All miRNAs"
0.651262368438236,"All miRNAs"
0.911253328436257,"All miRNAs"
0.940690986538046,"All miRNAs"
0.960927681326365,"All miRNAs"
0.603171283664244,"All miRNAs"
0.70582285183428,"All miRNAs"
0.880518887331203,"All miRNAs"
0.903638776307756,"All miRNAs"
0.911794513274511,"All miRNAs"
0.802880835327384,"All miRNAs"
0.928308153994201,"All miRNAs"
0.925029027666274,"All miRNAs"
0.846342630756891,"All miRNAs"
0.575624490424161,"All miRNAs"
0.487807669543666,"All miRNAs"
0.887585381588768,"All miRNAs"
0.890079227073576,"All miRNAs"
0.540881321201726,"All miRNAs"
0.919954524158456,"All miRNAs"
0.670587982094665,"All miRNAs"
0.449056794575083,"All miRNAs"
0.803252188142483,"All miRNAs"
0.951681310082306,"All miRNAs"
0.748308238924104,"All miRNAs"
0.858520456636251,"All miRNAs"
0.669756646154914,"All miRNAs"
0.804545400711234,"All miRNAs"
0.447628398729253,"All miRNAs"
0.807920925570104,"All miRNAs"
0.846559444133034,"All miRNAs"
0.841739982412039,"All miRNAs"
0.840759828288956,"All miRNAs"
0.76394413588507,"All miRNAs"
0.74978889923218,"All miRNAs"
0.472241798972855,"All miRNAs"
0.661660559246151,"All miRNAs"
0.658667474833096,"All miRNAs"
0.894880428779491,"All miRNAs"
0.656099263366689,"All miRNAs"
0.632165442349618,"All miRNAs"
0.697530444507873,"All miRNAs"
0.710367802541977,"All miRNAs"
0.813168530395131,"All miRNAs"
0.829774117665606,"All miRNAs"
0.654868629176873,"All miRNAs"
0.865520946297969,"All miRNAs"
0.709122220459365,"All miRNAs"
0.85906886869974,"All miRNAs"
0.892195982952135,"All miRNAs"
0.947729764241281,"All miRNAs"
0.559756098109394,"All miRNAs"
0.817867185245665,"All miRNAs"
0.887325879510164,"All miRNAs"
0.857181476183342,"All miRNAs"
0.776660718403403,"All miRNAs"
0.773381836925322,"All miRNAs"
0.518612633278011,"All miRNAs"
0.485029383768069,"All miRNAs"
0.738772035654693,"All miRNAs"
0.682024733434603,"All miRNAs"
0.84979900964811,"All miRNAs"
0.793877122036288,"All miRNAs"
0.727535549609256,"All miRNAs"
0.86677375287826,"All miRNAs"
0.818068960935922,"All miRNAs"
0.721933131549873,"All miRNAs"
0.636335816384318,"All miRNAs"
0.508918333773772,"All miRNAs"
0.863257224624187,"All miRNAs"
0.552132646701677,"All miRNAs"
0.993712727604862,"All miRNAs"
0.889663904325899,"All miRNAs"
0.600359624798577,"All miRNAs"
0.552962462239758,"All miRNAs"
0.779290039695769,"All miRNAs"
0.565409856847971,"All miRNAs"
0.585632628857694,"All miRNAs"
0.883559427907061,"All miRNAs"
0.8069684973119,"All miRNAs"
0.889884480699242,"All miRNAs"
0.721836354588679,"All miRNAs"
0.806059773034575,"All miRNAs"
0.784777266655221,"All miRNAs"
0.988025907129997,"All miRNAs"
0.92846255138041,"All miRNAs"
0.870482428801916,"All miRNAs"
0.884686948977378,"All miRNAs"
0.69190895194847,"All miRNAs"
0.557752553520037,"All miRNAs"
0.850254473945683,"All miRNAs"
0.918067141656919,"All miRNAs"
0.960012517953592,"All miRNAs"
0.761069245982055,"All miRNAs"
0.80213135629852,"All miRNAs"
0.702635540835582,"All miRNAs"
0.676134716268148,"All miRNAs"
0.633179868896967,"All miRNAs"
0.879624484039685,"All miRNAs"
0.584536382951832,"All miRNAs"
0.733873555551237,"All miRNAs"
0.854235811490976,"All miRNAs"
0.835618489983682,"All miRNAs"
0.892200650477009,"All miRNAs"
0.850110932624686,"All miRNAs"
0.801926188269475,"All miRNAs"
0.667390723905547,"All miRNAs"
0.907469145539796,"All miRNAs"
0.456706160835279,"All miRNAs"
0.917729307832282,"All miRNAs"
0.958182635207726,"All miRNAs"
0.772680592900822,"All miRNAs"
0.980766685894161,"All miRNAs"
0.976095770121915,"All miRNAs"
0.769254020147145,"All miRNAs"
0.91956756733546,"All miRNAs"
0.513586620084217,"All miRNAs"
0.597185250525776,"All miRNAs"
0.842935506126039,"All miRNAs"
0.952010227674745,"All miRNAs"
0.862148217394364,"All miRNAs"
0.774025509160619,"All miRNAs"
0.554453843152148,"All miRNAs"
0.618662184502848,"All miRNAs"
0.798115239671733,"All miRNAs"
0.8357920981019,"All miRNAs"
0.760884535510188,"All miRNAs"
0.838901799987551,"All miRNAs"
0.786012873636155,"All miRNAs"
0.804715037458313,"All miRNAs"
0.942814511718709,"All miRNAs"
0.930375490232235,"All miRNAs"
0.814676231101994,"All miRNAs"
0.954332845895472,"All miRNAs"
0.936146420886501,"All miRNAs"
0.861731574190644,"All miRNAs"
0.677660624318884,"All miRNAs"
0.517763722752456,"All miRNAs"
0.707818144432883,"All miRNAs"
0.867452087134594,"All miRNAs"
0.754981886231251,"All miRNAs"
0.715949435782486,"All miRNAs"
0.837211519489209,"All miRNAs"
0.781652196500128,"All miRNAs"
0.981893067290622,"All miRNAs"
0.50866418205809,"All miRNAs"
0.981746634744428,"All miRNAs"
0.578904912021645,"All miRNAs"
0.839902621671215,"All miRNAs"
0.646108166282428,"All miRNAs"
0.694731892988233,"All miRNAs"
0.763715211512852,"All miRNAs"
0.769636800469558,"All miRNAs"
0.706746993360912,"All miRNAs"
0.910010757461249,"All miRNAs"
0.879708762369263,"All miRNAs"
0.567443413258928,"All miRNAs"
0.937052492084237,"All miRNAs"
0.914842463377014,"All miRNAs"
0.917854917595568,"All miRNAs"
0.864170911268423,"All miRNAs"
0.930703773872357,"All miRNAs"
0.886149192915379,"All miRNAs"
0.90611287923407,"All miRNAs"
0.946864630504895,"All miRNAs"
0.956328913964422,"All miRNAs"
0.966877280267365,"All miRNAs"
0.890723714459631,"All miRNAs"
0.851227074529423,"All miRNAs"
0.890843351401919,"All miRNAs"
0.888701999613609,"All miRNAs"
0.787343532773972,"All miRNAs"
0.835710491472103,"All miRNAs"
0.948840506194283,"All miRNAs"
0.751602984939199,"All miRNAs"
0.760009796060241,"All miRNAs"
0.748896269908274,"All miRNAs"
0.906375428271207,"All miRNAs"
0.846209855202142,"All miRNAs"
0.793498634379773,"All miRNAs"
0.891998974482583,"All miRNAs"
0.813310206021132,"All miRNAs"
0.642740856664718,"All miRNAs"
0.972918607345983,"All miRNAs"
0.974278787099742,"All miRNAs"
0.660621080826032,"All miRNAs"
0.644983667731698,"All miRNAs"
0.929763648607298,"All miRNAs"
0.93514636881037,"All miRNAs"
0.823738678928828,"All miRNAs"
0.492519335886676,"All miRNAs"
0.581546646246859,"All miRNAs"
0.41455021629231,"All miRNAs"
0.602862199672489,"All miRNAs"
0.758271571958436,"All miRNAs"
0.687623355735273,"All miRNAs"
0.530085530346616,"All miRNAs"
0.715055130462217,"All miRNAs"
0.863116359290591,"All miRNAs"
0.871420742543292,"All miRNAs"
0.64719065398681,"All miRNAs"
0.728312272490024,"All miRNAs"
0.81347537705254,"All miRNAs"
0.771378729992221,"All miRNAs"
0.836471223752348,"All miRNAs"
0.714496719200582,"All miRNAs"
0.657966575880122,"All miRNAs"
0.617864499439527,"All miRNAs"
0.753909098774289,"All miRNAs"
0.62930115672698,"All miRNAs"
0.622037675591601,"All miRNAs"
0.68126041044181,"All miRNAs"
0.683857493539359,"All miRNAs"
0.682540178183704,"All miRNAs"
0.5756432341154,"All miRNAs"
0.652190676589663,"All miRNAs"
0.919427863007259,"All miRNAs"
0.881713544995525,"All miRNAs"
0.702142846479692,"All miRNAs"
0.788903405108368,"All miRNAs"
0.581422969238508,"All miRNAs"
0.600413876554947,"All miRNAs"
0.997111793415621,"All miRNAs"
0.997550377340847,"All miRNAs"
0.997348377896906,"All miRNAs"
0.99790120906939,"All miRNAs"
0.996359059355243,"All miRNAs"
0.875001318429304,"All miRNAs"
0.745778871005555,"All miRNAs"
0.987063025371998,"All miRNAs"
0.978773172987489,"All miRNAs"
0.99784101766469,"All miRNAs"
0.99698292108904,"All miRNAs"
0.997450265653964,"All miRNAs"
0.603706295785692,"All miRNAs"
0.749801642916429,"All miRNAs"
0.842335867342685,"All miRNAs"
0.899788767704477,"All miRNAs"
0.997270929928197,"All miRNAs"
0.99775427819068,"All miRNAs"
0.78995426503889,"All miRNAs"
0.698279047345287,"All miRNAs"
0.718097153077833,"All miRNAs"
0.95733385559124,"All miRNAs"
0.950577067788646,"All miRNAs"
0.997810752822485,"All miRNAs"
0.998290461706533,"All miRNAs"
0.997042869697299,"All miRNAs"
0.99735671931011,"All miRNAs"
0.998061777491798,"All miRNAs"
0.998366090625177,"All miRNAs"
0.997388200758259,"All miRNAs"
0.99433889028849,"All miRNAs"
0.996086115272696,"All miRNAs"
0.997480168493388,"All miRNAs"
0.985126149127832,"All miRNAs"
0.976148703502681,"All miRNAs"
0.89823887679885,"All miRNAs"
0.966318139240969,"All miRNAs"
0.96888814582707,"All miRNAs"
0.972602627551014,"All miRNAs"
0.972602627551014,"All miRNAs"
0.977165584694978,"All miRNAs"
0.872814731360521,"All miRNAs"
0.583414337428587,"All miRNAs"
0.474835100925208,"All miRNAs"
0.579756490443254,"All miRNAs"
0.646442405303627,"All miRNAs"
0.847226419430336,"All miRNAs"
0.969512280370456,"All miRNAs"
0.975774019531408,"All miRNAs"
0.946019421575123,"All miRNAs"
0.947058124746998,"All miRNAs"
0.988313536146233,"All miRNAs"
0.950754823793499,"All miRNAs"
0.954927318266607,"All miRNAs"
0.985685812696361,"All miRNAs"
0.98171844283538,"All miRNAs"
0.926979277442633,"All miRNAs"
0.95821778155275,"All miRNAs"
0.997240707749925,"All miRNAs"
0.841280650555131,"All miRNAs"
0.751410861235263,"All miRNAs"
0.691431114850849,"All miRNAs"
0.913522603824344,"All miRNAs"
0.977236601332352,"All miRNAs"
0.904967781435532,"All miRNAs"
0.952056551376381,"All miRNAs"
0.961713173136817,"All miRNAs"
0.947321639269817,"All miRNAs"
0.977035279296782,"All miRNAs"
0.975765953266374,"All miRNAs"
0.981716353088692,"All miRNAs"
0.961323168285807,"All miRNAs"
0.981716353088692,"All miRNAs"
0.976406938051043,"All miRNAs"
0.990614444580813,"All miRNAs"
0.96736799448966,"All miRNAs"
0.937997300138807,"All miRNAs"
0.98444106392106,"All miRNAs"
0.976536495020343,"All miRNAs"
0.987863384732246,"All miRNAs"
0.961713173136817,"All miRNAs"
0.987863384732246,"All miRNAs"
0.954927318266607,"All miRNAs"
0.966101647719743,"All miRNAs"
0.96537235453788,"All miRNAs"
0.959887074790188,"All miRNAs"
0.959425736809139,"All miRNAs"
0.991205557703436,"All miRNAs"
0.966738171904049,"All miRNAs"
0.988659113872098,"All miRNAs"
0.945662696825481,"All miRNAs"
0.941019458492344,"All miRNAs"
0.928789018693678,"All miRNAs"
0.981716353088692,"All miRNAs"
0.965797039512448,"All miRNAs"
0.981716353088692,"All miRNAs"
0.968844764196389,"All miRNAs"
0.953111994772285,"All miRNAs"
0.953428520676403,"All miRNAs"
0.927850343484981,"All miRNAs"
0.935413103806685,"All miRNAs"
0.954896996029842,"All miRNAs"
0.960088668045487,"All miRNAs"
0.91819810169971,"All miRNAs"
0.976068323611214,"All miRNAs"
0.54042852294807,"All miRNAs"
0.663027497906003,"All miRNAs"
0.916330535150984,"All miRNAs"
0.914082456610224,"All miRNAs"
0.946488488661339,"All miRNAs"
0.888761974434555,"All miRNAs"
0.858104491337575,"All miRNAs"
0.929046857955489,"All miRNAs"
0.869113580505774,"All miRNAs"
0.930354880859315,"All miRNAs"
0.58203280674997,"All miRNAs"
0.370550829716147,"All miRNAs"
0.373023137163267,"All miRNAs"
0.595709623384747,"All miRNAs"
0.816585347038495,"All miRNAs"
0.613284053730791,"All miRNAs"
0.533399372563684,"All miRNAs"
0.631391043759883,"All miRNAs"
0.748561889411808,"All miRNAs"
0.605438992885649,"All miRNAs"
0.813517151813218,"All miRNAs"
0.506904757193526,"All miRNAs"
0.677217106503062,"All miRNAs"
0.874662344811311,"All miRNAs"
0.918988657076685,"All miRNAs"
0.276201594494184,"All miRNAs"
0.73367231033307,"All miRNAs"
0.525023689876199,"All miRNAs"
0.649343479798441,"All miRNAs"
0.740015877146524,"All miRNAs"
0.86498625815353,"All miRNAs"
0.600456777653008,"All miRNAs"
0.645911845144977,"All miRNAs"
0.965315259230727,"All miRNAs"
0.848285970167847,"All miRNAs"
0.720250932922753,"All miRNAs"
0.585358367715194,"All miRNAs"
0.927210577012942,"All miRNAs"
0.544129072254837,"All miRNAs"
0.471254721214564,"All miRNAs"
0.542960252258334,"All miRNAs"
0.917248921762388,"All miRNAs"
0.71694817194383,"All miRNAs"
0.863783601009818,"All miRNAs"
0.710049636896812,"All miRNAs"
0.760448669596154,"All miRNAs"
0.669968073462349,"All miRNAs"
0.720055068711955,"All miRNAs"
0.494107679093255,"All miRNAs"
0.618350763545147,"All miRNAs"
0.767834818369839,"All miRNAs"
0.75775503359689,"All miRNAs"
0.581110092423239,"All miRNAs"
0.67753458995809,"All miRNAs"
0.529019775121819,"All miRNAs"
0.534517523988844,"All miRNAs"
0.551278662218789,"All miRNAs"
0.90654859739116,"All miRNAs"
0.768452179930812,"All miRNAs"
0.861677566137584,"All miRNAs"
0.60226838601738,"All miRNAs"
0.646965395419075,"All miRNAs"
0.576801666619716,"All miRNAs"
0.775460125894267,"All miRNAs"
0.607052544914676,"All miRNAs"
0.567805004654329,"All miRNAs"
0.608974140406204,"All miRNAs"
0.70100710880047,"All miRNAs"
0.737716139305838,"All miRNAs"
0.638503466537831,"All miRNAs"
0.655705814974273,"All miRNAs"
0.70364864238747,"All miRNAs"
0.578036028770875,"All miRNAs"
0.761623093418816,"All miRNAs"
0.750283252564114,"All miRNAs"
0.82351135456231,"All miRNAs"
0.545740226324245,"All miRNAs"
0.503380489927456,"All miRNAs"
0.870378034883359,"All miRNAs"
0.60266967864186,"All miRNAs"
0.491937781338218,"All miRNAs"
0.576874288089216,"All miRNAs"
0.869086040615737,"All miRNAs"
0.370150349094512,"All miRNAs"
0.776337674595552,"All miRNAs"
0.611156149979713,"All miRNAs"
0.540933995768619,"All miRNAs"
0.47805005334524,"All miRNAs"
0.721192625094306,"All miRNAs"
0.596673234050275,"All miRNAs"
0.826190969310997,"All miRNAs"
0.544801058857512,"All miRNAs"
0.691249603853685,"All miRNAs"
0.702256039087675,"All miRNAs"
0.770794174249648,"All miRNAs"
0.799416435296504,"All miRNAs"
0.728802507729157,"All miRNAs"
0.803528004806767,"All miRNAs"
0.671968030229531,"All miRNAs"
0.576560247599269,"All miRNAs"
0.925543071830785,"All miRNAs"
0.889961772942784,"All miRNAs"
0.719567735566507,"All miRNAs"
0.774691699710847,"All miRNAs"
0.930977632813206,"All miRNAs"
0.921329174021392,"All miRNAs"
0.851188939789922,"All miRNAs"
0.887101837022589,"All miRNAs"
0.780374141285985,"All miRNAs"
0.635151597106611,"All miRNAs"
0.722004994975841,"All miRNAs"
0.671298418527297,"All miRNAs"
0.822727743966029,"All miRNAs"
0.734362481752035,"All miRNAs"
0.774062116683367,"All miRNAs"
0.550780009677533,"All miRNAs"
0.596702630567779,"All miRNAs"
0.756888507076604,"All miRNAs"
0.862585134815443,"All miRNAs"
0.803892650959066,"All miRNAs"
0.951810088020383,"All miRNAs"
0.949729114439186,"All miRNAs"
0.720292544873112,"All miRNAs"
0.791781164032362,"All miRNAs"
0.802226091648394,"All miRNAs"
0.840930465258189,"All miRNAs"
0.729702575477598,"All miRNAs"
0.735070562137795,"All miRNAs"
0.938323079058819,"All miRNAs"
0.895348255757524,"All miRNAs"
0.986662069377153,"All miRNAs"
0.989164997691604,"All miRNAs"
0.864350439036143,"All miRNAs"
0.976730422953966,"All miRNAs"
0.994157941666162,"All miRNAs"
0.794146049583637,"All miRNAs"
0.888864251232377,"All miRNAs"
0.723795422396034,"All miRNAs"
0.822261793072005,"All miRNAs"
0.908186528553022,"All miRNAs"
0.866653383420557,"All miRNAs"
0.798135161661774,"All miRNAs"
0.910387797419346,"All miRNAs"
0.96394823421931,"All miRNAs"
0.719698480577081,"All miRNAs"
0.643472296691117,"All miRNAs"
0.762590258641429,"All miRNAs"
0.460931504750103,"All miRNAs"
0.894455519700705,"All miRNAs"
0.715846079973705,"All miRNAs"
0.719278439504675,"All miRNAs"
0.932142763157529,"All miRNAs"
0.775301653767507,"All miRNAs"
0.628046418498685,"All miRNAs"
0.527885593550347,"All miRNAs"
0.714189828315529,"All miRNAs"
0.542336016250829,"All miRNAs"
0.925047339059949,"All miRNAs"
0.317906132125973,"All miRNAs"
0.581138711353065,"All miRNAs"
0.384581084248493,"All miRNAs"
0.273056705742724,"All miRNAs"
0.905233915600205,"All miRNAs"
0.823087258852884,"All miRNAs"
0.888706625416664,"All miRNAs"
0.647458440824695,"All miRNAs"
0.972427905339365,"All miRNAs"
0.930110223693371,"All miRNAs"
0.510843427292853,"All miRNAs"
0.820178261790995,"All miRNAs"
0.903780107453685,"All miRNAs"
0.863131715391312,"All miRNAs"
0.692237359829705,"All miRNAs"
0.604478270511139,"All miRNAs"
0.543002938733734,"All miRNAs"
0.544482940497527,"All miRNAs"
0.922636773210503,"All miRNAs"
0.859741617982709,"All miRNAs"
0.827590941106228,"All miRNAs"
0.496229988925174,"All miRNAs"
0.53427087987156,"All miRNAs"
0.751786814974605,"All miRNAs"
0.823854712493984,"All miRNAs"
0.703158337508914,"All miRNAs"
0.641434356750838,"All miRNAs"
0.769836427998028,"All miRNAs"
0.773089950307706,"All miRNAs"
0.840937390604433,"All miRNAs"
0.551812102326296,"All miRNAs"
0.654024208932562,"All miRNAs"
0.835112961248608,"All miRNAs"
0.970366685113424,"All miRNAs"
0.780145930606313,"All miRNAs"
